AMIE,NOMBRE,PROVINCIA,CANTON,LAT,LON,MD,M,JE
09H05028,ESCUELA DE EDUCACION BASICA MEDARDO ANGEL SILVA,GUAYAS,SAN JACINTO DE YAGUACHI,-2.1868857441,-79.682991471,5836.520000000001,3056,0.0
09H05031,ESCUELA DE EDUCACION BASICA MANUEL SOTOMAYOR LUNA,GUAYAS,SAN JACINTO DE YAGUACHI,-2.24912749238,-79.6389965974,11673.040000000003,6112,0.0
09H05033,UNIDAD EDUCATIVA ELOY ALFARO,GUAYAS,SAN JACINTO DE YAGUACHI,-2.24770519446,-79.6462177589,5836.520000000001,3056,0.0
09H05034,ESCUELA DE EDUCACION BASICA ERNESTO JOUVIN CISNEROS,GUAYAS,SAN JACINTO DE YAGUACHI,-2.25605380446,-79.6274545812,5836.520000000001,3056,0.0
09H05042,ESCUELA DE EDUCACIÓN BÁSICA VICTOR LAZO ALARCÓN,GUAYAS,SAN JACINTO DE YAGUACHI,-2.24673816508,-79.6567652276,5836.520000000001,3056,0.0
09H05045,UNIDAD EDUCATIVA FRANCISCO JOSE POLIT ORTIZ,GUAYAS,SAN JACINTO DE YAGUACHI,-2.24856553758,-79.6377293763,5836.520000000001,3056,5748.0
09H05058,ESCUELA DE EDUCACION BASICA ENRIQUE CAMILO,GUAYAS,PLAYAS,-2.62870729562,-80.3852328743,5836.520000000001,3056,5748.0
09H05098,UNIDAD EDUCATIVA CARLOS MATAMOROS JARA,GUAYAS,PLAYAS,-2.57469950065,-80.4880306852,5836.520000000001,3056,5748.0
09H05116,UNIDAD EDUCATIVA  ALFONSO REYES FALCON,GUAYAS,SIMON BOLIVAR,-2.00101925079,-79.48940622,5836.520000000001,3056,5748.0
09H05118,UNIDAD EDUCATIVA DOCTOR ANTONIO PARRA VELASCO,GUAYAS,SIMON BOLIVAR,-2.00455588647,-79.4898524342,14591.300000000003,7640,5748.0
09H05150,ESCUELA DE EDUCACION BASICA HEROES DEL CENEPA,GUAYAS,NOBOL,-1.91341121533,-80.0097366218,5836.520000000001,3056,0.0
09H05160,ESCUELA DE EDUCACIÓN BÁSICA 6 DE AGOSTO,GUAYAS,NOBOL,-1.97809480422,-80.0042595094,2918.2600000000007,1528,5748.0
09H05161,ESCUELA DE EDUCACION BASICA RAQUEL NARANJO GALAN,GUAYAS,NOBOL,-1.96885496239,-80.0126173367,8754.780000000002,4584,5748.0
