ZONA;DISTRITO;PROVINCIA;CANTON;PARROQUIA;TIPO_EDUCACION;AMIE;LONGITUD;LATITUD;INSTITUCION;SOSTENIMIENTO;JURISDICCIÓN;RÉGIMEN;ZONA INEC;NIVEL DE EDUCACIÓN;Nro, de niños y niños de 3 y 4 años (AMIE 23-24);AUX_AÑO DE DOTACIÓN;AUX_T. IE;MD_AÑO DE DOTACIÓN;MD_PARALELOS;MD_MONTO USD$;M_AÑO DE DOTACIÓN;M_TIPO DE AMBIENTE;M_MONTO USD$;JE_AÑO DE DOTACIÓN;JE_CANTIDAD;JE_MONTO USD$;Aux_IE_Material
7;1904;ZAMORA CHINCHIPE;YANTZAZA (YANZATZA);LOS ENCUENTROS;Ordinario;1900586;-786439019;-3762621845;UNIDAD EDUCATIVA DEL MILENIO 10 DE NOVIEMBRE;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;83;2027;1;2027;5;14591.30;2027;5;7640.00;2027;1;5748.00;ML_Mo_JE
7;1902;ZAMORA CHINCHIPE;NANGARITZA;GUAYZIMI;Ordinario;1900618;-7868319439;-404950618;UNIDAD EDUCATIVA DEL MILENIO GUAYZIMI;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;46;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2102;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;Ordinario;2100084;-769177054;0.076711962;UNIDAD EDUCATIVA SANTOS AVELINO SANCHEZ;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;24;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2102;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;Ordinario;2100105;-7689264587;0.09138343;UNIDAD EDUCATIVA REPUBLICA DE CANADA;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;97;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
1;2102;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;Ordinario;2100128;-7688251207;0.085553785;UNIDAD EDUCATIVA LAGO AGRIO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;83;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
1;2102;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;Ordinario;2100129;-7687981307;0.086960931;UNIDAD EDUCATIVA LEOPOLDO LUCERO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;116;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
1;2102;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;Ordinario;2100132;-7689385161;0.086018841;UNIDAD EDUCATIVA CONSEJO PROVINCIAL DE NAPO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;180;2027;1;2027;6;17509.56;2027;6;9168.00;2027;1;5748.00;ML_Mo_JE
1;2102;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;Ordinario;2100138;-768860839;0.079462174;UNIDAD EDUCATIVA EJERCITO ECUATORIANO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;85;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
1;2102;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;Ordinario;2100142;-7689792208;0.08571734;UNIDAD EDUCATIVA NAPO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;180;2027;1;2027;6;17509.56;2027;6;9168.00;;;-;ML_Mo
1;2102;SUCUMBIOS;LAGO AGRIO;GENERAL FARFAN;Ordinario;2100223;-768103668;0.189939003;VASCO NUÃ‘EZ DE BALBOA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;20;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
1;2102;SUCUMBIOS;LAGO AGRIO;GENERAL FARFAN;Ordinario;2100226;-7684761368;0.231690334;UNIDAD EDUCATIVA DEL MILENIO RAFAEL RODRIGUEZ PALACIOS;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;26;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2102;SUCUMBIOS;LAGO AGRIO;PACAYACU;Ordinario;2100306;-7658445094;-0.041798801;UNIDAD EDUCATIVA TIWINTZA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;39;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2102;SUCUMBIOS;LAGO AGRIO;PACAYACU;Ordinario;2100308;-7655765073;0.246983365;CARLOS AZUERO AÃ‘AZCO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;31;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2102;SUCUMBIOS;LAGO AGRIO;PACAYACU;Ordinario;2100321;-7658922196;-0.040518769;UNIDAD EDUCATIVA PACAYACU;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;77;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
1;2102;SUCUMBIOS;LAGO AGRIO;JAMBELI;Ordinario;2100332;-770743434;0.08751121;UNIDAD EDUCATIVA JAMBELI;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;25;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
1;2102;SUCUMBIOS;LAGO AGRIO;SANTA CECILIA;Ordinario;2100343;-7695085135;0.091632855;UNIDAD EDUCATIVA DOCTORA IRENE GUERRON;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;25;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
1;2102;SUCUMBIOS;LAGO AGRIO;SANTA CECILIA;Ordinario;2100358;-7701212981;0.119113582;UNIDAD EDUCATIVA ISLA SAN CRISTOBAL;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;19;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2101;SUCUMBIOS;GONZALO PIZARRO;EL REVENTADOR;Ordinario;2100362;-7752561111;-0.050027773;EL REVENTADOR;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;16;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2101;SUCUMBIOS;GONZALO PIZARRO;LUMBAQUI;Ordinario;2100383;-7732368098;0.048880681;UNIDAD EDUCATIVA DEL MILENIO LUMBAQUI;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;98;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
1;2104;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI;Ordinario;2100494;-7662979371;-0.199685116;ESCUELA DE EDUCACIÃ“N GENERAL BÃSICA ANGEL ALMEIDA;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;20;2027;1;2027;1;2918.26;2027;1;1528.00;;;-;ML_Mo
1;2104;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI;Ordinario;2100502;-7664361557;-0.181240875;UNIDAD EDUCATIVA SHUSHUFINDI;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;47;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2104;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI;Ordinario;2100521;-7664778882;-0.191101893;UNIDAD EDUCATIVA SAN JUAN BAUTISTA DE LA SALLE;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;50;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2104;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI;Ordinario;2100535;-766407815;-0.184706286;UNIDAD EDUCATIVA FRANCISCO JAVIER PEÃ‘ARRETA;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;73;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
1;2104;SUCUMBIOS;SHUSHUFINDI;PAÃ‘ACOCHA;Ordinario;2100578;-7607120279;-0.451159349;UNIDAD EDUCATIVA DEL MILENIO PEDRO VICENTE MALDONADO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;13;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2104;SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);Ordinario;2100586;-7648902986;-0.322198265;UNIDAD EDUCATIVA HNA INES ARANGO VELASQUEZ;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;25;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
1;2104;SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);Ordinario;2100587;-7636252629;-0.296287816;UNIDAD EDUCATIVA RIO YASUNI;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;16;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2104;SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);Ordinario;2100594;-7653997497;-0.303588022;UNIDAD EDUCATIVA JUAN MONTALVO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;19;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2104;SUCUMBIOS;SHUSHUFINDI;SIETE DE JULIO;Ordinario;2100621;-767847222;-0.184361122;UNIDAD EDUCATIVA CIUDAD DE PORTOVIEJO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;43;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
2;2202;ORELLANA;ORELLANA;EL DORADO;Ordinario;2200054;-7695510629;-0.502464012;UNIDAD EDUCATIVA DAVID CLARK;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;30;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200056;-769941389;-0.44522325;24 DE MARZO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;24;2027;1;2027;1;2918.26;2027;1;1528.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200064;-7698516669;-0.472584016;UNIDAD EDUCATIVA PRESIDENTE TAMAYO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;144;2027;1;2027;6;17509.56;2027;6;9168.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200068;-7700015832;-0.446110719;ENRIQUE CASTILLO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;48;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200109;-7702862772;-0.451762384;UNIDAD EDUCATIVA ARTURO BORJA;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;42;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200145;-7698976449;-0.454478518;UNIDAD EDUCATIVA CIUDAD DE COCA;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;74;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200147;-7699169091;-0.469328308;UNIDAD EDUCATIVA VICTOR SERGIO RON VEGA;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;50;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200150;-7699281382;-0.465999916;AMAZONAS;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;199;2027;1;2027;8;23346.08;2027;8;12224.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;INES ARANGO (CAB. EN WESTERN);Ordinario;2200152;-7693367269;-1093328169;UNIDAD EDUCATIVA TIGUINO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;10;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;DAYUMA;Ordinario;2200175;-7689002779;-0.622444436;ESCUELA DE EDUCACION BASICA  RIO MATAJE;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;11;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
2;2202;ORELLANA;ORELLANA;INES ARANGO (CAB. EN WESTERN);Ordinario;2200185;-7691377125;-0.911690982;UNIDAD EDUCATIVA FLOR DEL ORIENTE;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;22;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2201;ORELLANA;LA JOYA DE LOS SACHAS;LAGO SAN PEDRO;Ordinario;2200325;-7694371555;-0.241947677;LAGO SAN PEDRO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;19;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2201;ORELLANA;LA JOYA DE LOS SACHAS;TRES DE NOVIEMBRE;Ordinario;2200329;-7695030617;-0.159058101;CIUDAD DE BELEN;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;15;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
2;2202;ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);Ordinario;2200411;-7731369027;-0.698555435;CERVANTES ECUATORIANO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;27;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;LA BELLEZA;Ordinario;2200461;-7704500772;-0.656301509;UNIDAD EDUCATIVA JAIME ROLDOS AGUILERA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;30;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
2;2202;ORELLANA;ORELLANA;DAYUMA;Ordinario;2200530;-7671275099;-0.699208641;UNIDAD EDUCATIVA YASUNI;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;21;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
2;2203;ORELLANA;AGUARICO;TIPUTINI;Ordinario;2200535;-7552743743;-0.788841909;UNIDAD EDUCATIVA TIPUTINI;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;65;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ABRAHAM CALAZACON;Ordinario;2300016;-7919770832;-0.256260318;UNIDAD EDUCATIVA RUBEN DARIO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;96;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ABRAHAM CALAZACON;Ordinario;2300091;-7918667051;-0.256126273;UNIDAD EDUCATIVA SANTO DOMINGO DE LOS COLORADOS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;209;2027;1;2027;8;23346.08;2027;8;12224.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOMBOLI;Ordinario;2300135;-7919104082;-0.224848576;UNIDAD EDUCATIVA RAMÃ“N MONCAYO BENÃTEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;86;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOMBOLI;Ordinario;2300137;-7919762454;-0.227498938;UNIDAD EDUCATIVA GONZALO BENITEZ GOMEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;69;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;Ordinario;2300284;-7940628123;-0.262072386;UNIDAD EDUCATIVA LAS DELICIAS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;114;2027;1;2027;5;14591.30;2027;5;7640.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;Ordinario;2300288;-7917505995;-0.250025227;UNIDAD EDUCATIVA VEINTICUATRO DE MAYO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;125;2027;1;2027;5;14591.30;2027;5;7640.00;;;-;ML_Mo
4;2301;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;CHIGUILPE;Ordinario;2300295;-7916485389;-0.252741832;UNIDAD EDUCATIVA JULIO MORENO ESPINOSA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;201;2027;1;2027;8;23346.08;2027;8;12224.00;2027;1;5748.00;ML_Mo_JE
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;Ordinario;2300301;-7939734027;0.005155028;UNIDAD EDUCATIVA SERGIO NUÃ‘EZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;119;2027;1;2027;5;14591.30;2027;5;7640.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;PUERTO LIMON;Ordinario;2300325;-7939682739;-0.334540608;UNIDAD EDUCATIVA VASCO NUÃ‘EZ DE BALBOA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;32;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA VILLEGAS;Ordinario;2300360;-7944434552;-0.055496883;JOSE DE LA CRUZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;35;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;Ordinario;2300382;-7939226802;-0.000963673;UNIDAD EDUCATIVA PROVINCIA DE PICHINCHA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;48;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;Ordinario;2300388;-7934363752;-0.244282318;UNIDAD EDUCATIVA PROCER MANUEL QUIROGA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;120;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ABRAHAM CALAZACON;Ordinario;2300407;-7921483346;-0.291436324;UNIDAD EDUCATIVA DR CARLOS RUFINO MARIN;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;89;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;PUERTO LIMON;Ordinario;2300506;-7933684636;-0.35496546;UNIDAD EDUCATIVA VICENTE RAMON ROCA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;31;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;PUERTO LIMON;Ordinario;2300514;-7937033903;-0.385755968;UNIDAD EDUCATIVA PUERTO LIMON;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;99;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;PLAN PILOTO;Ordinario;2300822;-7939212884;-0.07063143;MYR. LUIS ANÃBAL YÃ‰PEZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;43;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
4;2301;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RIO VERDE;Ordinario;2300824;-7918540942;-0.271310579;UNIDAD EDUCATIVA ALESSANDRO VOLTA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;151;2027;1;2027;6;17509.56;2027;6;9168.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SAN JACINTO DEL BUA;Ordinario;2300829;-793852222;-0.149972251;UNIDAD EDUCATIVA SAN JACINTO DEL BÃšA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;114;2027;1;2027;5;14591.30;2027;5;7640.00;2027;1;5748.00;ML_Mo_JE
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;MONTERREY;Ordinario;2300834;-7949535683;-0.039910308;UNIDAD EDUCATIVA JOAQUIN GALLEGOS LARA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;94;2027;1;2027;7;20427.82;2027;7;10696.00;2027;1;5748.00;ML_Mo_JE
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;Ordinario;2300835;-7938915495;0.003820608;UNIDAD EDUCATIVA LUIS VARGAS TORRES;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;198;2027;1;2027;8;23346.08;2027;8;12224.00;;;-;ML_Mo
4;2301;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;CHIGUILPE;Ordinario;2300836;-7914849139;-0.258251926;UNIDAD EDUCATIVA MONS EMILIO LORENZO STEHLE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;75;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;BALLENITA;Ordinario;2400001;-8087489325;-2207274963;ESCUELA DE EDUCACION BASICA BALLENITA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;45;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400005;-8086276138;-2228005616;ESCUELA DE EDUCACION BASICA DIECIOCHO DE AGOSTO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;137;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400007;-8077473524;-2141725813;ESCUELA DE EDUCACION BASICA DR CARLOS PUIG VILAZAR;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;70;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SIMON BOLIVAR (JULIO MORENO);Ordinario;2400009;-8031937599;-2214786043;ESCUELA DE EDUCACION BASICA PROFESOR VIRGILIO TORRES LUZURIAGA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;SAN JOSE DE ANCON;Ordinario;2400010;-8085626771;-2318188173;ESCUELA DE EDUCACION BASICA VEINTIUNO DE DICIEMBRE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;48;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400012;-8077404285;-2141282402;UNIDAD EDUCATIVA CARLOS JULIO AROSEMENA TOLA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;105;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;MANGLARALTO;Ordinario;2400019;-8073546449;-1873149037;ESCUELA DE EDUCACION BASICA SAN ANTONIO DE PADUA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;64;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SAN JOSE DE ANCON;Ordinario;2400022;-8085367527;-2323465462;ESCUELA DE EDUCACION BASICA LEONARDO W BERRY;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;100;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400023;-8086001049;-2223808654;ESCUELA DE EDUCACION BASICA VEINTICUATRO DE JULIO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;180;2026;1;2026;6;17509.56;2026;6;9168.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400027;-8058220832;-2247935792;UNIDAD EDUCATIVA MARISCAL SUCRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;59;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400031;-807071556;-2313906976;UNIDAD  EDUCATIVA  PROF CLEOFE APOLINARIO ORRALA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;69;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400036;-8085613101;-2229131169;UNIDAD EDUCATIVA DR OTTO AROSEMENA GÃ“MEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;170;2026;1;2026;5;14591.30;2026;5;7640.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400039;-8085888334;-2225702567;CENTRO DE EDUCACION INICIAL VIRGINIA REYES GONZALEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial;230;2026;1;2026;7;20427.82;2026;7;10696.00;;;-;ML_Mo
5;2402;SANTA ELENA;LA LIBERTAD;LA LIBERTAD;Ordinario;2400041;-8090206968;-2230148244;ESCUELA DE EDUCACION BASICA CARMEN EUFEMIA MONTENEGRO DE OBREGON;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;120;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
